vol_24,ob_24,odob_24,plhl_24,vol_20,ob_20,odob_20,plhl_20,nazev,okres,kraj
259,94,94,93,262,122,121,118,Urbanice,Hradec Králové,Královéhradecký kraj
55,30,30,29,55,31,31,31,Pšánky,Hradec Králové,Královéhradecký kraj
58,27,27,27,60,32,32,31,Vrchovnice,Hradec Králové,Královéhradecký kraj
255,85,85,85,231,111,111,111,Obědovice,Hradec Králové,Královéhradecký kraj
236,104,104,104,238,116,116,114,Světí,Hradec Králové,Královéhradecký kraj
84,30,30,30,73,41,41,41,Vysoký Újezd,Hradec Králové,Královéhradecký kraj
70411,25063,25049,24823,73707,33461,33388,32846,Hradec Králové,Hradec Králové,Královéhradecký kraj
158,66,66,66,161,88,88,88,Babice,Hradec Králové,Královéhradecký kraj
216,92,92,91,219,96,96,96,Barchov,Hradec Králové,Královéhradecký kraj
329,144,144,142,290,161,161,159,Běleč nad Orlicí,Hradec Králové,Královéhradecký kraj
92,37,37,37,92,47,47,47,Benátky,Hradec Králové,Královéhradecký kraj
332,124,123,118,335,165,165,164,Blešno,Hradec Králové,Královéhradecký kraj
479,181,181,181,483,205,205,203,Boharyně,Hradec Králové,Královéhradecký kraj
1943,678,668,656,1935,819,819,809,Černilov,Hradec Králové,Královéhradecký kraj
872,302,302,287,890,351,351,348,Černožice,Hradec Králové,Královéhradecký kraj
141,54,54,54,139,78,78,77,Čistěves,Hradec Králové,Královéhradecký kraj
203,81,81,81,179,92,92,90,Divec,Hradec Králové,Královéhradecký kraj
452,154,153,152,456,163,163,156,Dobřenice,Hradec Králové,Královéhradecký kraj
356,108,108,108,369,151,149,144,Dohalice,Hradec Králové,Královéhradecký kraj
592,239,239,238,585,302,301,292,Dolní Přím,Hradec Králové,Královéhradecký kraj
245,85,85,85,238,80,80,79,Habřina,Hradec Králové,Královéhradecký kraj
602,151,151,150,601,156,155,148,Hlušice,Hradec Králové,Královéhradecký kraj
143,64,64,63,134,52,52,51,Hněvčeves,Hradec Králové,Královéhradecký kraj
723,258,258,255,722,299,299,294,Holohlavy,Hradec Králové,Královéhradecký kraj
558,198,198,195,560,244,244,244,Hořiněves,Hradec Králové,Královéhradecký kraj
156,58,58,58,158,63,63,59,Hrádek,Hradec Králové,Královéhradecký kraj
314,131,131,130,322,119,119,114,Humburky,Hradec Králové,Královéhradecký kraj
4316,1395,1394,1388,4368,1656,1655,1638,Chlumec nad Cidlinou,Hradec Králové,Královéhradecký kraj
191,78,78,78,192,94,94,94,Chudeřice,Hradec Králové,Královéhradecký kraj
385,145,144,143,369,165,165,164,Jeníkovice,Hradec Králové,Královéhradecký kraj
159,52,52,50,163,78,77,73,Káranice,Hradec Králové,Královéhradecký kraj
327,120,120,120,338,156,156,156,Klamoš,Hradec Králové,Královéhradecký kraj
284,124,124,123,286,116,115,114,Kosice,Hradec Králové,Královéhradecký kraj
294,85,85,84,290,86,86,86,Kosičky,Hradec Králové,Královéhradecký kraj
321,106,106,105,332,110,110,110,Králíky,Hradec Králové,Královéhradecký kraj
483,158,158,156,485,190,189,184,Kratonohy,Hradec Králové,Královéhradecký kraj
280,128,128,128,281,138,137,133,Kunčice,Hradec Králové,Královéhradecký kraj
178,78,78,78,173,66,66,66,Lejšovka,Hradec Králové,Královéhradecký kraj
756,293,293,288,739,344,344,340,Lhota pod Libčany,Hradec Králové,Královéhradecký kraj
718,273,273,271,721,320,316,309,Libčany,Hradec Králové,Královéhradecký kraj
139,72,72,72,132,65,65,64,Libníkovice,Hradec Králové,Královéhradecký kraj
508,199,199,197,457,259,259,255,Librantice,Hradec Králové,Královéhradecký kraj
246,114,113,111,242,140,140,140,Libřice,Hradec Králové,Královéhradecký kraj
129,42,42,42,135,38,38,38,Lišice,Hradec Králové,Královéhradecký kraj
332,93,93,91,325,164,164,150,Lodín,Hradec Králové,Královéhradecký kraj
482,204,203,198,469,247,247,244,Lochenice,Hradec Králové,Královéhradecký kraj
559,164,164,163,576,195,195,194,Lovčice,Hradec Králové,Královéhradecký kraj
113,55,55,49,110,59,59,59,Lužany,Hradec Králové,Královéhradecký kraj
422,141,141,141,421,138,138,135,Lužec nad Cidlinou,Hradec Králové,Královéhradecký kraj
510,222,222,220,483,192,191,190,Měník,Hradec Králové,Královéhradecký kraj
195,63,63,63,187,72,72,71,Mlékosrby,Hradec Králové,Královéhradecký kraj
282,124,124,122,294,119,119,118,Mokrovousy,Hradec Králové,Královéhradecký kraj
152,67,67,67,147,58,58,55,Myštěves,Hradec Králové,Královéhradecký kraj
352,131,131,129,335,163,160,155,Mžany,Hradec Králové,Královéhradecký kraj
296,84,84,83,287,96,96,95,Neděliště,Hradec Králové,Královéhradecký kraj
1929,666,666,662,1837,686,682,673,Nechanice,Hradec Králové,Královéhradecký kraj
803,276,276,276,784,254,254,252,Nepolisy,Hradec Králové,Královéhradecký kraj
307,150,150,150,315,147,147,143,Nové Město,Hradec Králové,Královéhradecký kraj
5464,1732,1732,1718,5605,1843,1841,1797,Nový Bydžov,Hradec Králové,Královéhradecký kraj
279,103,103,103,277,120,120,119,Ohnišťany,Hradec Králové,Královéhradecký kraj
279,79,79,79,270,84,84,84,Olešnice,Hradec Králové,Královéhradecký kraj
422,141,141,141,405,136,136,133,Osice,Hradec Králové,Královéhradecký kraj
128,48,48,48,127,49,49,48,Osičky,Hradec Králové,Královéhradecký kraj
235,96,96,96,230,91,91,89,Petrovice,Hradec Králové,Královéhradecký kraj
224,87,87,87,205,62,62,61,Písek,Hradec Králové,Královéhradecký kraj
507,168,168,167,507,173,173,171,Prasek,Hradec Králové,Královéhradecký kraj
895,336,335,332,850,369,369,359,Praskačka,Hradec Králové,Královéhradecký kraj
1420,492,492,491,1437,634,631,610,Předměřice nad Labem,Hradec Králové,Královéhradecký kraj
282,103,103,103,269,89,89,89,Převýšov,Hradec Králové,Královéhradecký kraj
125,47,47,46,131,41,41,41,Račice nad Trotinou,Hradec Králové,Královéhradecký kraj
157,59,59,59,149,75,75,71,Radíkovice,Hradec Králové,Královéhradecký kraj
117,54,54,54,117,53,53,53,Radostov,Hradec Králové,Královéhradecký kraj
548,198,198,197,530,215,215,214,Roudnice,Hradec Králové,Královéhradecký kraj
334,117,117,117,325,120,120,119,Sendražice,Hradec Králové,Královéhradecký kraj
531,200,197,194,503,247,247,246,Skalice,Hradec Králové,Královéhradecký kraj
829,228,228,228,810,271,271,265,Skřivany,Hradec Králové,Královéhradecký kraj
427,127,127,126,413,157,157,156,Sloupno,Hradec Králové,Královéhradecký kraj
1250,370,370,368,1250,370,368,355,Smidary,Hradec Králové,Královéhradecký kraj
1313,366,363,352,2319,774,774,767,Smiřice,Hradec Králové,Královéhradecký kraj
424,164,164,162,394,181,181,181,Smržov,Hradec Králové,Královéhradecký kraj
180,78,77,77,179,76,76,76,Sovětice,Hradec Králové,Královéhradecký kraj
122,54,54,53,122,56,56,55,Stará Voda,Hradec Králové,Královéhradecký kraj
1632,641,641,633,1605,754,752,740,Stěžery,Hradec Králové,Královéhradecký kraj
242,104,104,103,246,109,109,106,Stračov,Hradec Králové,Královéhradecký kraj
310,137,137,137,315,189,188,184,Střezetice,Hradec Králové,Královéhradecký kraj
355,117,117,116,356,140,139,134,Syrovátka,Hradec Králové,Královéhradecký kraj
101,52,52,52,105,46,46,46,Šaplava,Hradec Králové,Královéhradecký kraj
267,108,108,108,273,125,125,121,Těchlovice,Hradec Králové,Královéhradecký kraj
4569,1539,1538,1524,4602,1960,1959,1930,Třebechovice pod Orebem,Hradec Králové,Královéhradecký kraj
214,63,63,63,213,76,76,76,Třesovice,Hradec Králové,Královéhradecký kraj
374,152,152,152,345,142,142,141,Vinary,Hradec Králové,Královéhradecký kraj
1391,508,508,503,1400,650,649,633,Všestary,Hradec Králové,Královéhradecký kraj
339,127,127,127,320,157,157,156,Výrava,Hradec Králové,Královéhradecký kraj
1334,547,547,546,1248,593,593,584,Vysoká nad Labem,Hradec Králové,Královéhradecký kraj
179,60,60,59,168,42,42,39,Zachrašťany,Hradec Králové,Královéhradecký kraj
348,102,102,102,338,95,95,95,Starý Bydžov,Hradec Králové,Královéhradecký kraj
266,120,120,117,274,134,131,129,Sadová,Hradec Králové,Královéhradecký kraj
100,48,48,47,92,53,53,53,Puchlovice,Hradec Králové,Královéhradecký kraj
227,119,119,119,172,96,96,96,Hvozdnice,Hradec Králové,Královéhradecký kraj
205,65,65,64,202,98,98,95,Kobylice,Hradec Králové,Královéhradecký kraj
137,65,65,65,138,73,72,71,Zdechovice,Hradec Králové,Královéhradecký kraj
174,75,75,75,173,73,73,73,Máslojedy,Hradec Králové,Královéhradecký kraj
245,84,84,82,256,113,113,112,Jílovice,Hradec Králové,Královéhradecký kraj
282,115,115,115,280,119,119,116,Ledce,Hradec Králové,Královéhradecký kraj
168,69,69,69,155,81,81,80,Staré Hrady,Jičín,Královéhradecký kraj
202,54,54,54,213,71,71,71,Bříšťany,Jičín,Královéhradecký kraj
230,82,82,81,225,95,95,94,Milovice u Hořic,Jičín,Královéhradecký kraj
38,19,19,18,39,25,25,25,Petrovičky,Jičín,Královéhradecký kraj
181,68,68,67,189,63,63,62,Sukorady,Jičín,Královéhradecký kraj
110,28,28,28,91,29,29,28,Rokytňany,Jičín,Královéhradecký kraj
95,32,32,32,102,45,45,42,Bílsko u Hořic,Jičín,Královéhradecký kraj
70,34,34,34,73,38,38,38,Ohaveč,Jičín,Královéhradecký kraj
34,19,19,19,31,19,19,19,Kostelec,Jičín,Královéhradecký kraj
115,46,46,46,116,63,63,61,Kovač,Jičín,Královéhradecký kraj
127,53,53,53,131,56,56,54,Budčeves,Jičín,Královéhradecký kraj
80,33,33,32,90,40,40,38,Sedliště,Jičín,Královéhradecký kraj
78,29,29,29,79,40,40,40,Borek,Jičín,Královéhradecký kraj
143,63,63,62,131,55,55,55,Červená Třemešná,Jičín,Královéhradecký kraj
76,45,45,44,75,43,43,43,Vřesník,Jičín,Královéhradecký kraj
167,69,69,69,158,78,78,78,Choteč,Jičín,Královéhradecký kraj
112,57,57,55,96,43,43,43,Březina,Jičín,Královéhradecký kraj
40,21,21,21,33,15,15,15,Dolní Lochov,Jičín,Královéhradecký kraj
253,104,104,104,268,90,90,90,Staré Místo,Jičín,Královéhradecký kraj
155,89,89,88,135,84,84,83,Brada-Rybníček,Jičín,Královéhradecký kraj
40,15,15,15,42,22,22,22,Dílce,Jičín,Královéhradecký kraj
169,72,72,71,165,76,76,74,Jinolice,Jičín,Královéhradecký kraj
191,85,85,85,178,102,102,100,Kbelnice,Jičín,Královéhradecký kraj
65,25,25,25,60,19,19,19,Ohařice,Jičín,Královéhradecký kraj
95,42,42,42,98,56,56,55,Zámostí-Blata,Jičín,Královéhradecký kraj
168,75,74,73,137,55,55,55,Nevratice,Jičín,Královéhradecký kraj
130,38,38,38,123,37,37,36,Chyjice,Jičín,Královéhradecký kraj
88,30,30,30,75,33,33,33,Rašín,Jičín,Královéhradecký kraj
215,80,80,78,206,97,97,97,Butoves,Jičín,Královéhradecký kraj
136,42,42,41,139,52,52,52,Kacákova Lhota,Jičín,Královéhradecký kraj
180,64,64,63,190,41,41,41,Cholenice,Jičín,Královéhradecký kraj
143,60,60,58,138,71,71,71,Bačalky,Jičín,Královéhradecký kraj
59,32,32,31,47,28,28,28,Kyje,Jičín,Královéhradecký kraj
126,53,53,53,124,49,49,49,Vrbice,Jičín,Královéhradecký kraj
136,39,39,39,145,42,42,42,Kozojedy,Jičín,Královéhradecký kraj
92,52,52,51,100,60,60,59,Sekeřice,Jičín,Královéhradecký kraj
112,34,34,33,109,30,30,30,Slavhostice,Jičín,Královéhradecký kraj
12242,4224,4223,4190,12674,5135,5125,5058,Jičín,Jičín,Královéhradecký kraj
168,66,66,66,169,75,75,73,Bašnice,Jičín,Královéhradecký kraj
207,44,44,44,214,51,51,51,Běchary,Jičín,Královéhradecký kraj
208,102,102,102,204,96,96,96,Boháňka,Jičín,Královéhradecký kraj
129,70,70,68,127,45,45,45,Tetín,Jičín,Královéhradecký kraj
285,78,78,78,277,98,98,96,Bystřice,Jičín,Královéhradecký kraj
643,265,265,261,619,206,206,205,Cerekvice nad Bystřicí,Jičín,Královéhradecký kraj
182,68,68,68,186,75,75,74,Češov,Jičín,Královéhradecký kraj
567,167,167,165,594,212,212,209,Dětenice,Jičín,Královéhradecký kraj
466,157,156,155,463,149,149,148,Dobrá Voda u Hořic,Jičín,Královéhradecký kraj
517,220,220,220,488,292,292,292,Holín,Jičín,Královéhradecký kraj
436,199,199,199,432,206,205,203,Holovousy,Jičín,Královéhradecký kraj
6586,2262,2261,2240,6759,2668,2667,2624,Hořice,Jičín,Královéhradecký kraj
487,177,177,177,503,145,145,141,Chomutice,Jičín,Královéhradecký kraj
334,101,101,101,330,108,108,108,Jeřice,Jičín,Královéhradecký kraj
513,146,146,146,498,156,156,154,Jičíněves,Jičín,Královéhradecký kraj
215,81,81,81,224,91,91,91,Kněžnice,Jičín,Královéhradecký kraj
316,145,145,145,299,148,148,148,Konecchlumí,Jičín,Královéhradecký kraj
1666,429,429,427,1700,502,501,492,Kopidlno,Jičín,Královéhradecký kraj
187,45,45,44,175,74,74,74,Lískovice,Jičín,Královéhradecký kraj
2957,996,996,993,2987,1190,1190,1178,Lázně Bělohrad,Jičín,Královéhradecký kraj
1357,417,417,412,1392,438,438,436,Libáň,Jičín,Královéhradecký kraj
408,144,144,143,414,170,170,169,Libošovice,Jičín,Královéhradecký kraj
630,236,236,234,603,250,250,248,Libuň,Jičín,Královéhradecký kraj
251,89,89,89,235,109,109,109,Lukavec u Hořic,Jičín,Královéhradecký kraj
489,162,162,160,481,235,235,234,Lužany,Jičín,Královéhradecký kraj
396,108,108,107,386,142,142,140,Markvartice,Jičín,Královéhradecký kraj
732,281,281,280,742,273,273,268,Miletín,Jičín,Královéhradecký kraj
142,55,55,55,139,42,42,42,Zelenecká Lhota,Jičín,Královéhradecký kraj
431,149,149,147,431,188,188,187,Mladějov,Jičín,Královéhradecký kraj
453,166,166,163,450,187,187,186,Mlázovice,Jičín,Královéhradecký kraj
253,94,94,93,257,127,127,125,Rohoznice,Jičín,Královéhradecký kraj
269,91,91,91,266,98,98,97,Nemyčeves,Jičín,Královéhradecký kraj
7153,2681,2681,2661,7339,3108,3107,3075,Nová Paka,Jičín,Královéhradecký kraj
170,86,86,84,161,82,82,82,Šárovcova Lhota,Jičín,Královéhradecký kraj
187,64,64,64,180,71,71,70,Osek,Jičín,Královéhradecký kraj
1073,336,336,335,1103,439,439,434,Ostroměř,Jičín,Královéhradecký kraj
79,33,33,31,77,33,33,33,Ostružno,Jičín,Královéhradecký kraj
1045,349,349,348,1059,456,456,451,Pecka,Jičín,Královéhradecký kraj
71,25,25,25,70,28,28,28,Svatojanský Újezd,Jičín,Královéhradecký kraj
516,166,166,166,519,203,203,202,Podhorní Újezd a Vojice,Jičín,Královéhradecký kraj
403,158,158,158,381,139,139,138,Podhradí,Jičín,Královéhradecký kraj
232,102,102,101,206,101,101,100,Dřevěnice,Jičín,Královéhradecký kraj
207,95,95,95,213,103,103,102,Podůlší,Jičín,Královéhradecký kraj
132,62,62,61,124,52,52,52,Bukvice,Jičín,Královéhradecký kraj
83,40,40,40,83,45,45,45,Soběraz,Jičín,Královéhradecký kraj
364,159,159,154,349,149,149,147,Radim,Jičín,Královéhradecký kraj
217,86,86,82,223,82,82,82,Samšina,Jičín,Královéhradecký kraj
248,60,60,60,250,65,65,64,Sběř,Jičín,Královéhradecký kraj
445,126,126,125,455,157,157,154,Slatiny,Jičín,Královéhradecký kraj
240,66,66,66,242,109,109,107,Sobčice,Jičín,Královéhradecký kraj
1855,584,584,578,1855,732,732,728,Sobotka,Jičín,Královéhradecký kraj
1670,521,521,516,1661,633,633,625,Stará Paka,Jičín,Královéhradecký kraj
205,47,47,46,204,53,53,50,Staré Smrkovice,Jičín,Královéhradecký kraj
210,64,64,63,225,68,68,68,Střevač,Jičín,Královéhradecký kraj
239,66,66,66,230,75,75,75,Třebnouševes,Jičín,Královéhradecký kraj
267,86,85,84,265,96,96,96,Třtěnice,Jičín,Královéhradecký kraj
101,41,41,40,94,47,47,47,Tuř,Jičín,Královéhradecký kraj
374,162,162,161,354,185,185,183,Úbislavice,Jičín,Královéhradecký kraj
262,82,82,82,250,89,89,87,Údrnice,Jičín,Královéhradecký kraj
116,45,45,45,120,54,54,54,Úhlejov,Jičín,Královéhradecký kraj
265,88,87,85,263,133,133,130,Újezd pod Troskami,Jičín,Královéhradecký kraj
239,77,77,76,225,83,83,82,Úlibice,Jičín,Královéhradecký kraj
1042,386,386,383,1101,399,399,398,Valdice,Jičín,Královéhradecký kraj
147,70,70,70,143,73,73,73,Veliš,Jičín,Královéhradecký kraj
276,95,95,95,289,125,125,123,Vidochov,Jičín,Královéhradecký kraj
276,140,140,139,279,125,125,125,Vitiněves,Jičín,Královéhradecký kraj
179,58,58,58,189,54,54,54,Volanice,Jičín,Královéhradecký kraj
161,37,37,37,166,39,39,39,Vršce,Jičín,Královéhradecký kraj
696,193,193,191,699,172,172,170,Vysoké Veselí,Jičín,Královéhradecký kraj
1046,416,416,414,1010,512,512,509,Železnice,Jičín,Královéhradecký kraj
187,61,61,61,207,66,66,64,Žeretice,Jičín,Královéhradecký kraj
83,25,25,25,104,40,40,40,Židovice,Jičín,Královéhradecký kraj
191,58,58,58,193,54,54,54,Žlunice,Jičín,Královéhradecký kraj
149,78,78,76,156,87,87,84,Červená Hora,Náchod,Královéhradecký kraj
183,68,68,65,171,83,83,80,Říkov,Náchod,Královéhradecký kraj
114,41,41,40,123,36,36,36,Hořenice,Náchod,Královéhradecký kraj
141,56,56,56,143,72,72,72,Vestec,Náchod,Královéhradecký kraj
1883,755,750,734,1869,826,826,819,Velké Poříčí,Náchod,Královéhradecký kraj
137,58,58,58,150,61,61,58,Šestajovice,Náchod,Královéhradecký kraj
61,31,31,30,57,28,28,28,Libchyně,Náchod,Královéhradecký kraj
84,43,43,43,84,53,53,53,Sendraž,Náchod,Královéhradecký kraj
269,90,90,89,263,98,98,93,Vernéřovice,Náchod,Královéhradecký kraj
285,115,115,112,289,139,139,137,Bukovice,Náchod,Královéhradecký kraj
404,129,129,127,404,138,138,135,Adršpach,Náchod,Královéhradecký kraj
91,30,30,29,88,46,46,46,Litoboř,Náchod,Královéhradecký kraj
15252,5395,5383,5295,15728,6533,6533,6452,Náchod,Náchod,Královéhradecký kraj
488,190,190,188,479,206,206,204,Bezděkov nad Metují,Náchod,Královéhradecký kraj
792,288,287,284,784,335,335,334,Bohuslavice,Náchod,Královéhradecký kraj
193,66,66,65,175,73,73,71,Borová,Náchod,Královéhradecký kraj
293,112,112,110,266,99,99,99,Božanov,Náchod,Královéhradecký kraj
5749,1533,1526,1505,5947,1840,1840,1816,Broumov,Náchod,Královéhradecký kraj
189,75,75,75,192,87,87,86,Brzice,Náchod,Královéhradecký kraj
392,161,160,158,392,193,193,191,Černčice,Náchod,Královéhradecký kraj
6597,2374,2365,2325,6679,2902,2901,2862,Červený Kostelec,Náchod,Královéhradecký kraj
404,148,147,143,414,233,233,228,Česká Čermná,Náchod,Královéhradecký kraj
237,90,90,86,227,87,87,87,Česká Metuje,Náchod,Královéhradecký kraj
4059,1232,1226,1202,4148,1601,1600,1582,Česká Skalice,Náchod,Královéhradecký kraj
549,211,211,206,517,197,197,194,Dolany,Náchod,Královéhradecký kraj
622,218,218,212,631,256,256,255,Dolní Radechová,Náchod,Královéhradecký kraj
493,184,184,183,508,183,183,182,Hejtmánkovice,Náchod,Královéhradecký kraj
329,120,120,117,328,129,129,127,Heřmanice,Náchod,Královéhradecký kraj
394,106,106,103,398,133,133,130,Heřmánkovice,Náchod,Královéhradecký kraj
399,153,153,150,391,170,170,166,Horní Radechová,Náchod,Královéhradecký kraj
445,173,172,171,460,190,190,190,Hořičky,Náchod,Královéhradecký kraj
4876,1833,1827,1799,5010,2044,2044,2014,Hronov,Náchod,Královéhradecký kraj
608,182,181,179,609,235,235,231,Chvalkovice,Náchod,Královéhradecký kraj
9612,2921,2910,2865,9840,3256,3255,3220,Jaroměř,Náchod,Královéhradecký kraj
569,215,215,205,595,244,244,236,Jasenná,Náchod,Královéhradecký kraj
143,91,90,90,132,83,83,82,Jestřebí,Náchod,Královéhradecký kraj
365,105,105,103,368,111,111,108,Jetřichov,Náchod,Královéhradecký kraj
141,31,31,31,146,43,43,43,Hynčice,Náchod,Královéhradecký kraj
337,132,132,128,337,117,117,115,Křinice,Náchod,Královéhradecký kraj
221,96,96,96,246,114,114,114,Lhota pod Hořičkami,Náchod,Královéhradecký kraj
859,344,341,332,886,370,370,364,Machov,Náchod,Královéhradecký kraj
428,162,162,162,423,180,180,178,Martínkovice,Náchod,Královéhradecký kraj
117,58,58,58,117,61,61,59,Mezilečí,Náchod,Královéhradecký kraj
191,80,80,79,194,81,81,81,Mezilesí,Náchod,Královéhradecký kraj
1939,633,632,625,1988,676,675,665,Meziměstí,Náchod,Královéhradecký kraj
453,149,148,147,441,174,174,172,Nahořany,Náchod,Královéhradecký kraj
7485,2903,2898,2863,7725,3364,3363,3332,Nové Město nad Metují,Náchod,Královéhradecký kraj
685,301,300,289,651,365,364,360,Nový Hrádek,Náchod,Královéhradecký kraj
284,165,165,158,278,102,102,102,Nový Ples,Náchod,Královéhradecký kraj
265,82,82,78,284,76,76,74,Otovice,Náchod,Královéhradecký kraj
3180,1166,1162,1145,3242,1303,1302,1280,Police nad Metují,Náchod,Královéhradecký kraj
953,397,395,385,953,442,442,436,Provodov-Šonov,Náchod,Královéhradecký kraj
161,88,88,86,163,89,89,87,Přibyslav,Náchod,Královéhradecký kraj
558,278,274,260,542,225,225,223,Rasošky,Náchod,Královéhradecký kraj
306,100,100,97,313,117,117,114,Rožnov,Náchod,Královéhradecký kraj
498,181,181,178,513,189,189,188,Rychnovek,Náchod,Královéhradecký kraj
